TipoRegistro,Departamento,CRV,Series,Lema,Descripcion1,CantidadVotos
HOJA_EN,FS,11,PAA,Partido Frente Amplio,1618,1
HOJA_EN,FS,11,PAA,Partido Frente Amplio,1810,28
HOJA_EN,FS,11,PAA,Partido Frente Amplio,90609,25
HOJA_EN,FS,11,PAA,Partido Frente Amplio,99000,1
HOJA_EN,FS,11,PAA,Partido Frente Amplio,13037373,7
HOJA_EN,FS,11,PAA,Partido Frente Amplio,33115005,3
HOJA_EN,FS,11,PAA,Partido Frente Amplio,212137764,11
HOJA_EN,FS,12,PAA,Partido Frente Amplio,49,1
HOJA_EN,FS,12,PAA,Partido Frente Amplio,205,1
HOJA_EN,FS,12,PAA,Partido Frente Amplio,711,4
HOJA_EN,FS,12,PAA,Partido Frente Amplio,800,8
HOJA_EN,FS,12,PAA,Partido Frente Amplio,871,1
HOJA_EN,FS,12,PAA,Partido Frente Amplio,890,2
HOJA_EN,FS,12,PAA,Partido Frente Amplio,971,4
HOJA_EN,FS,12,PAA,Partido Frente Amplio,982,3
HOJA_EN,FS,12,PAA,Partido Frente Amplio,1810,32
HOJA_EN,FS,12,PAA,Partido Frente Amplio,1968,1
HOJA_EN,FS,12,PAA,Partido Frente Amplio,90609,20
HOJA_EN,FS,12,PAA,Partido Frente Amplio,13037373,5
HOJA_EN,FS,12,PAA,Partido Frente Amplio,33115005,1
HOJA_EN,FS,12,PAA,Partido Frente Amplio,212137764,14
HOJA_EN,FS,13,PAA,Partido Frente Amplio,49,2
HOJA_EN,FS,13,PAA,Partido Frente Amplio,205,2
HOJA_EN,FS,13,PAA,Partido Frente Amplio,711,4
HOJA_EN,FS,13,PAA,Partido Frente Amplio,800,2
HOJA_EN,FS,13,PAA,Partido Frente Amplio,871,2
HOJA_EN,FS,13,PAA,Partido Frente Amplio,890,4
HOJA_EN,FS,13,PAA,Partido Frente Amplio,971,5
HOJA_EN,FS,13,PAA,Partido Frente Amplio,982,2
HOJA_EN,FS,13,PAA,Partido Frente Amplio,1618,1
HOJA_EN,FS,13,PAA,Partido Frente Amplio,1810,34
HOJA_EN,FS,13,PAA,Partido Frente Amplio,90609,28
HOJA_EN,FS,13,PAA,Partido Frente Amplio,99000,2
HOJA_EN,FS,13,PAA,Partido Frente Amplio,13037373,11
HOJA_EN,FS,13,PAA,Partido Frente Amplio,33115005,4
HOJA_EN,FS,13,PAA,Partido Frente Amplio,212137764,16
HOJA_EN,FS,14,PAA,Partido Frente Amplio,49,2
HOJA_EN,FS,14,PAA,Partido Frente Amplio,567,1
HOJA_EN,FS,14,PAA,Partido Frente Amplio,711,5
HOJA_EN,FS,14,PAA,Partido Frente Amplio,800,6
HOJA_EN,FS,14,PAA,Partido Frente Amplio,871,1
HOJA_EN,FS,14,PAA,Partido Frente Amplio,890,4
HOJA_EN,FS,14,PAA,Partido Frente Amplio,971,4
HOJA_EN,FS,14,PAA,Partido Frente Amplio,982,3
HOJA_EN,FS,14,PAA,Partido Frente Amplio,1618,1
HOJA_EN,FS,14,PAA,Partido Frente Amplio,1810,27
HOJA_EN,FS,14,PAA,Partido Frente Amplio,90609,36
HOJA_EN,FS,14,PAA,Partido Frente Amplio,99000,1
HOJA_EN,FS,14,PAA,Partido Frente Amplio,13037373,2
HOJA_EN,FS,14,PAA,Partido Frente Amplio,33115005,3
HOJA_EN,FS,14,PAA,Partido Frente Amplio,212137764,12
HOJA_EN,FS,15,PAA,Partido Frente Amplio,567,1
HOJA_EN,FS,15,PAA,Partido Frente Amplio,711,1
HOJA_EN,FS,15,PAA,Partido Frente Amplio,800,4
HOJA_EN,FS,15,PAA,Partido Frente Amplio,871,1
HOJA_EN,FS,15,PAA,Partido Frente Amplio,890,5
HOJA_EN,FS,15,PAA,Partido Frente Amplio,971,6
HOJA_EN,FS,15,PAA,Partido Frente Amplio,982,2
HOJA_EN,FS,15,PAA,Partido Frente Amplio,1618,1
HOJA_EN,FS,15,PAA,Partido Frente Amplio,1810,36
HOJA_EN,FS,15,PAA,Partido Frente Amplio,1968,1
HOJA_EN,FS,15,PAA,Partido Frente Amplio,90609,24
HOJA_EN,FS,15,PAA,Partido Frente Amplio,13037373,5
HOJA_EN,FS,15,PAA,Partido Frente Amplio,33115005,2
HOJA_EN,FS,15,PAA,Partido Frente Amplio,212137764,8
HOJA_EN,FS,16,PAA,Partido Frente Amplio,49,5
HOJA_EN,FS,16,PAA,Partido Frente Amplio,711,3
HOJA_EN,FS,16,PAA,Partido Frente Amplio,800,2
HOJA_EN,FS,16,PAA,Partido Frente Amplio,890,2
HOJA_EN,FS,16,PAA,Partido Frente Amplio,971,8
HOJA_EN,FS,16,PAA,Partido Frente Amplio,982,7
HOJA_EN,FS,16,PAA,Partido Frente Amplio,1618,1
HOJA_EN,FS,16,PAA,Partido Frente Amplio,1810,39
HOJA_EN,FS,16,PAA,Partido Frente Amplio,8008,1
HOJA_EN,FS,16,PAA,Partido Frente Amplio,90609,29
HOJA_EN,FS,16,PAA,Partido Frente Amplio,99000,1
HOJA_EN,FS,16,PAA,Partido Frente Amplio,13037373,3
HOJA_EN,FS,16,PAA,Partido Frente Amplio,33115005,1
HOJA_EN,FS,16,PAA,Partido Frente Amplio,212137764,10
HOJA_EN,FS,17,PAA,Partido Frente Amplio,49,3
HOJA_EN,FS,17,PAA,Partido Frente Amplio,205,1
HOJA_EN,FS,17,PAA,Partido Frente Amplio,711,3
HOJA_EN,FS,17,PAA,Partido Frente Amplio,800,2
HOJA_EN,FS,17,PAA,Partido Frente Amplio,890,7
HOJA_EN,FS,17,PAA,Partido Frente Amplio,971,9
HOJA_EN,FS,17,PAA,Partido Frente Amplio,982,1
HOJA_EN,FS,17,PAA,Partido Frente Amplio,1618,2
HOJA_EN,FS,17,PAA,Partido Frente Amplio,1810,22
HOJA_EN,FS,17,PAA,Partido Frente Amplio,8008,1
HOJA_EN,FS,17,PAA,Partido Frente Amplio,90609,18
HOJA_EN,FS,17,PAA,Partido Frente Amplio,99000,2
HOJA_EN,FS,17,PAA,Partido Frente Amplio,13037373,8
HOJA_EN,FS,17,PAA,Partido Frente Amplio,33115005,1
HOJA_EN,FS,17,PAA,Partido Frente Amplio,212137764,17
HOJA_EN,FS,18,PAA,Partido Frente Amplio,49,2
HOJA_EN,FS,18,PAA,Partido Frente Amplio,205,2
HOJA_EN,FS,18,PAA,Partido Frente Amplio,711,5
HOJA_EN,FS,18,PAA,Partido Frente Amplio,800,4
HOJA_EN,FS,18,PAA,Partido Frente Amplio,890,4
HOJA_EN,FS,18,PAA,Partido Frente Amplio,971,5
HOJA_EN,FS,18,PAA,Partido Frente Amplio,982,3
HOJA_EN,FS,18,PAA,Partido Frente Amplio,1618,3
HOJA_EN,FS,18,PAA,Partido Frente Amplio,1810,26
HOJA_EN,FS,18,PAA,Partido Frente Amplio,1968,2
HOJA_EN,FS,18,PAA,Partido Frente Amplio,90609,23
HOJA_EN,FS,18,PAA,Partido Frente Amplio,13037373,4
HOJA_EN,FS,18,PAA,Partido Frente Amplio,33115005,3
HOJA_EN,FS,18,PAA,Partido Frente Amplio,212137764,8
HOJA_EN,FS,19,PAA,Partido Frente Amplio,49,1
HOJA_EN,FS,19,PAA,Partido Frente Amplio,711,4
HOJA_EN,FS,19,PAA,Partido Frente Amplio,800,7
HOJA_EN,FS,19,PAA,Partido Frente Amplio,871,1
HOJA_EN,FS,19,PAA,Partido Frente Amplio,890,6
HOJA_EN,FS,19,PAA,Partido Frente Amplio,971,2
HOJA_EN,FS,19,PAA,Partido Frente Amplio,982,3
HOJA_EN,FS,19,PAA,Partido Frente Amplio,1618,1
HOJA_EN,FS,19,PAA,Partido Frente Amplio,1810,30
HOJA_EN,FS,19,PAA,Partido Frente Amplio,8008,2
HOJA_EN,FS,19,PAA,Partido Frente Amplio,90609,26
HOJA_EN,FS,19,PAA,Partido Frente Amplio,99000,3
HOJA_EN,FS,19,PAA,Partido Frente Amplio,13037373,11
HOJA_EN,FS,19,PAA,Partido Frente Amplio,33115005,3
HOJA_EN,FS,19,PAA,Partido Frente Amplio,212137764,16
HOJA_EN,FS,20,PAA,Partido Frente Amplio,205,1
HOJA_EN,FS,20,PAA,Partido Frente Amplio,567,1
HOJA_EN,FS,20,PAA,Partido Frente Amplio,711,2
HOJA_EN,FS,20,PAA,Partido Frente Amplio,800,7
HOJA_EN,FS,20,PAA,Partido Frente Amplio,890,7
HOJA_EN,FS,20,PAA,Partido Frente Amplio,971,12
HOJA_EN,FS,20,PAA,Partido Frente Amplio,982,5
HOJA_EN,FS,20,PAA,Partido Frente Amplio,1618,3
HOJA_EN,FS,20,PAA,Partido Frente Amplio,1810,16
HOJA_EN,FS,20,PAA,Partido Frente Amplio,8008,1
HOJA_EN,FS,20,PAA,Partido Frente Amplio,90609,34
HOJA_EN,FS,20,PAA,Partido Frente Amplio,99000,3
HOJA_EN,FS,20,PAA,Partido Frente Amplio,13037373,6
HOJA_EN,FS,20,PAA,Partido Frente Amplio,33115005,3
HOJA_EN,FS,20,PAA,Partido Frente Amplio,212137764,9
HOJA_EN,FS,21,PAA,Partido Frente Amplio,49,1
HOJA_EN,FS,21,PAA,Partido Frente Amplio,711,6
HOJA_EN,FS,21,PAA,Partido Frente Amplio,800,15
HOJA_EN,FS,21,PAA,Partido Frente Amplio,871,1
HOJA_EN,FS,21,PAA,Partido Frente Amplio,890,9
HOJA_EN,FS,21,PAA,Partido Frente Amplio,971,4
HOJA_EN,FS,21,PAA,Partido Frente Amplio,982,3
HOJA_EN,FS,21,PAA,Partido Frente Amplio,1618,2
HOJA_EN,FS,21,PAA,Partido Frente Amplio,1810,28
HOJA_EN,FS,21,PAA,Partido Frente Amplio,1968,2
HOJA_EN,FS,21,PAA,Partido Frente Amplio,90609,21
HOJA_EN,FS,21,PAA,Partido Frente Amplio,13037373,9
HOJA_EN,FS,21,PAA,Partido Frente Amplio,33115005,5
HOJA_EN,FS,21,PAA,Partido Frente Amplio,212137764,7
HOJA_EN,FS,22,PAA,Partido Frente Amplio,205,2
HOJA_EN,FS,22,PAA,Partido Frente Amplio,711,6
HOJA_EN,FS,22,PAA,Partido Frente Amplio,800,4
HOJA_EN,FS,22,PAA,Partido Frente Amplio,871,1
HOJA_EN,FS,22,PAA,Partido Frente Amplio,890,7
HOJA_EN,FS,22,PAA,Partido Frente Amplio,971,3
HOJA_EN,FS,22,PAA,Partido Frente Amplio,982,1
HOJA_EN,FS,22,PAA,Partido Frente Amplio,1810,35
HOJA_EN,FS,22,PAA,Partido Frente Amplio,90609,30
HOJA_EN,FS,22,PAA,Partido Frente Amplio,99000,1
HOJA_EN,FS,22,PAA,Partido Frente Amplio,13037373,3
HOJA_EN,FS,22,PAA,Partido Frente Amplio,33115005,1
HOJA_EN,FS,22,PAA,Partido Frente Amplio,212137764,8
HOJA_EN,FS,23,PAA,Partido Frente Amplio,49,3
HOJA_EN,FS,23,PAA,Partido Frente Amplio,205,2
HOJA_EN,FS,23,PAA,Partido Frente Amplio,800,4
HOJA_EN,FS,23,PAA,Partido Frente Amplio,871,2
HOJA_EN,FS,23,PAA,Partido Frente Amplio,890,5
HOJA_EN,FS,23,PAA,Partido Frente Amplio,971,10
HOJA_EN,FS,23,PAA,Partido Frente Amplio,982,7
HOJA_EN,FS,23,PAA,Partido Frente Amplio,1618,3
HOJA_EN,FS,23,PAA,Partido Frente Amplio,1810,31
HOJA_EN,FS,23,PAA,Partido Frente Amplio,1968,2
HOJA_EN,FS,23,PAA,Partido Frente Amplio,90609,22
HOJA_EN,FS,23,PAA,Partido Frente Amplio,99000,2
HOJA_EN,FS,23,PAA,Partido Frente Amplio,13037373,6
HOJA_EN,FS,23,PAA,Partido Frente Amplio,33115005,3
HOJA_EN,FS,23,PAA,Partido Frente Amplio,212137764,19
HOJA_EN,FS,24,PAB,Partido Frente Amplio,1810,1
HOJA_EN,FS,25,PAC,Partido Frente Amplio,49,3
HOJA_EN,FS,25,PAC,Partido Frente Amplio,205,2
HOJA_EN,FS,25,PAC,Partido Frente Amplio,800,4
HOJA_EN,FS,25,PAC,Partido Frente Amplio,871,1
HOJA_EN,FS,25,PAC,Partido Frente Amplio,890,6
HOJA_EN,FS,25,PAC,Partido Frente Amplio,971,2
HOJA_EN,FS,25,PAC,Partido Frente Amplio,1618,1
HOJA_EN,FS,25,PAC,Partido Frente Amplio,1810,12
HOJA_EN,FS,25,PAC,Partido Frente Amplio,90609,9
HOJA_EN,FS,25,PAC,Partido Frente Amplio,99000,1
HOJA_EN,FS,25,PAC,Partido Frente Amplio,33115005,1
HOJA_EN,FS,25,PAC,Partido Frente Amplio,212137764,2
HOJA_EN,FS,26,PAD,Partido Frente Amplio,1810,1
HOJA_EN,FS,26,PAD,Partido Frente Amplio,90609,1
HOJA_EN,FS,27,PBA,Partido Frente Amplio,49,2
HOJA_EN,FS,27,PBA,Partido Frente Amplio,205,1
HOJA_EN,FS,27,PBA,Partido Frente Amplio,711,3
HOJA_EN,FS,27,PBA,Partido Frente Amplio,800,2
HOJA_EN,FS,27,PBA,Partido Frente Amplio,890,1
HOJA_EN,FS,27,PBA,Partido Frente Amplio,971,6
HOJA_EN,FS,27,PBA,Partido Frente Amplio,1810,6
HOJA_EN,FS,27,PBA,Partido Frente Amplio,90609,17
HOJA_EN,FS,27,PBA,Partido Frente Amplio,13037373,2
HOJA_EN,FS,27,PBA,Partido Frente Amplio,212137764,1
HOJA_EN,FS,28,PBA,Partido Frente Amplio,49,1
HOJA_EN,FS,28,PBA,Partido Frente Amplio,711,4
HOJA_EN,FS,28,PBA,Partido Frente Amplio,890,2
HOJA_EN,FS,28,PBA,Partido Frente Amplio,971,7
HOJA_EN,FS,28,PBA,Partido Frente Amplio,982,3
HOJA_EN,FS,28,PBA,Partido Frente Amplio,1810,9
HOJA_EN,FS,28,PBA,Partido Frente Amplio,90609,27
HOJA_EN,FS,28,PBA,Partido Frente Amplio,99000,3
HOJA_EN,FS,28,PBA,Partido Frente Amplio,212137764,9
HOJA_EN,FS,29,PBA,Partido Frente Amplio,205,1
HOJA_EN,FS,29,PBA,Partido Frente Amplio,711,6
HOJA_EN,FS,29,PBA,Partido Frente Amplio,800,2
HOJA_EN,FS,29,PBA,Partido Frente Amplio,890,1
HOJA_EN,FS,29,PBA,Partido Frente Amplio,971,4
HOJA_EN,FS,29,PBA,Partido Frente Amplio,982,3
HOJA_EN,FS,29,PBA,Partido Frente Amplio,1810,16
HOJA_EN,FS,29,PBA,Partido Frente Amplio,90609,16
HOJA_EN,FS,29,PBA,Partido Frente Amplio,99000,1
HOJA_EN,FS,29,PBA,Partido Frente Amplio,13037373,8
HOJA_EN,FS,29,PBA,Partido Frente Amplio,212137764,10
HOJA_EN,FS,30,PBA,Partido Frente Amplio,711,2
HOJA_EN,FS,30,PBA,Partido Frente Amplio,890,1
HOJA_EN,FS,30,PBA,Partido Frente Amplio,971,6
HOJA_EN,FS,30,PBA,Partido Frente Amplio,982,2
HOJA_EN,FS,30,PBA,Partido Frente Amplio,1810,19
HOJA_EN,FS,30,PBA,Partido Frente Amplio,90609,21
HOJA_EN,FS,30,PBA,Partido Frente Amplio,99000,2
HOJA_EN,FS,30,PBA,Partido Frente Amplio,13037373,2
HOJA_EN,FS,30,PBA,Partido Frente Amplio,33115005,2
HOJA_EN,FS,30,PBA,Partido Frente Amplio,212137764,12
HOJA_EN,FS,31,PBA,Partido Frente Amplio,49,2
HOJA_EN,FS,31,PBA,Partido Frente Amplio,205,1
HOJA_EN,FS,31,PBA,Partido Frente Amplio,711,2
HOJA_EN,FS,31,PBA,Partido Frente Amplio,800,1
HOJA_EN,FS,31,PBA,Partido Frente Amplio,890,3
HOJA_EN,FS,31,PBA,Partido Frente Amplio,971,6
HOJA_EN,FS,31,PBA,Partido Frente Amplio,982,3
HOJA_EN,FS,31,PBA,Partido Frente Amplio,1618,2
HOJA_EN,FS,31,PBA,Partido Frente Amplio,1810,27
HOJA_EN,FS,31,PBA,Partido Frente Amplio,90609,15
HOJA_EN,FS,31,PBA,Partido Frente Amplio,99000,1
HOJA_EN,FS,31,PBA,Partido Frente Amplio,13037373,4
HOJA_EN,FS,31,PBA,Partido Frente Amplio,212137764,7
HOJA_EN,FS,32,PBA,Partido Frente Amplio,49,2
HOJA_EN,FS,32,PBA,Partido Frente Amplio,205,1
HOJA_EN,FS,32,PBA,Partido Frente Amplio,711,4
HOJA_EN,FS,32,PBA,Partido Frente Amplio,800,1
HOJA_EN,FS,32,PBA,Partido Frente Amplio,890,1
HOJA_EN,FS,32,PBA,Partido Frente Amplio,971,4
HOJA_EN,FS,32,PBA,Partido Frente Amplio,982,6
HOJA_EN,FS,32,PBA,Partido Frente Amplio,1618,1
HOJA_EN,FS,32,PBA,Partido Frente Amplio,1810,26
HOJA_EN,FS,32,PBA,Partido Frente Amplio,90609,24
HOJA_EN,FS,32,PBA,Partido Frente Amplio,13037373,2
HOJA_EN,FS,32,PBA,Partido Frente Amplio,33115005,4
HOJA_EN,FS,32,PBA,Partido Frente Amplio,212137764,10
HOJA_EN,FS,33,PBA,Partido Frente Amplio,49,5
HOJA_EN,FS,33,PBA,Partido Frente Amplio,205,2
HOJA_EN,FS,33,PBA,Partido Frente Amplio,711,1
HOJA_EN,FS,33,PBA,Partido Frente Amplio,800,1
HOJA_EN,FS,33,PBA,Partido Frente Amplio,890,1
HOJA_EN,FS,33,PBA,Partido Frente Amplio,971,7
HOJA_EN,FS,33,PBA,Partido Frente Amplio,982,4
HOJA_EN,FS,33,PBA,Partido Frente Amplio,1810,24
HOJA_EN,FS,33,PBA,Partido Frente Amplio,90609,18
HOJA_EN,FS,33,PBA,Partido Frente Amplio,13037373,4
HOJA_EN,FS,33,PBA,Partido Frente Amplio,33115005,3
HOJA_EN,FS,33,PBA,Partido Frente Amplio,212137764,6
HOJA_EN,FS,34,PBA,Partido Frente Amplio,49,1
HOJA_EN,FS,34,PBA,Partido Frente Amplio,205,1
HOJA_EN,FS,34,PBA,Partido Frente Amplio,567,1
HOJA_EN,FS,34,PBA,Partido Frente Amplio,711,2
HOJA_EN,FS,34,PBA,Partido Frente Amplio,890,1
HOJA_EN,FS,34,PBA,Partido Frente Amplio,971,8
HOJA_EN,FS,34,PBA,Partido Frente Amplio,982,4
HOJA_EN,FS,34,PBA,Partido Frente Amplio,1618,1
HOJA_EN,FS,34,PBA,Partido Frente Amplio,1810,23
HOJA_EN,FS,34,PBA,Partido Frente Amplio,1968,1
HOJA_EN,FS,34,PBA,Partido Frente Amplio,90609,16
HOJA_EN,FS,34,PBA,Partido Frente Amplio,99000,3
HOJA_EN,FS,34,PBA,Partido Frente Amplio,13037373,4
HOJA_EN,FS,34,PBA,Partido Frente Amplio,33115005,3
HOJA_EN,FS,34,PBA,Partido Frente Amplio,212137764,12
HOJA_EN,FS,35,PBA,Partido Frente Amplio,49,1
HOJA_EN,FS,35,PBA,Partido Frente Amplio,205,1
HOJA_EN,FS,35,PBA,Partido Frente Amplio,567,2
HOJA_EN,FS,35,PBA,Partido Frente Amplio,711,2
HOJA_EN,FS,35,PBA,Partido Frente Amplio,871,1
HOJA_EN,FS,35,PBA,Partido Frente Amplio,890,1
HOJA_EN,FS,35,PBA,Partido Frente Amplio,971,10
HOJA_EN,FS,35,PBA,Partido Frente Amplio,982,8
HOJA_EN,FS,35,PBA,Partido Frente Amplio,1810,29
HOJA_EN,FS,35,PBA,Partido Frente Amplio,90609,18
