PARTIDO,DEPTO,CIRCUITO,SERIES,ESCRUTINIO,PRECANDIDATO,HOJA,CNT_VOTOS,ZONA
FRENTE AMPLIO,CO,,NBD,"ORSI MARTINEZ, Yamandu Ramon",,77,1,NBD
FRENTE AMPLIO,CO,,NBD,"ORSI MARTINEZ, Yamandu Ramon",,95,2,NBD
FRENTE AMPLIO,CO,,NBD,"ORSI MARTINEZ, Yamandu Ramon",,609,11,NBD
FRENTE AMPLIO,CO,,NBD,"ORSI MARTINEZ, Yamandu Ramon",,624,1,NBD
PARTIDO COLORADO,CO,,NBD,"OJEDA SPITZ, Andres",,1525,1,NBD
PARTIDO COLORADO,CO,,NBD,"SILVA GARCIA, Robert",,600,2,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,4,1,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,28,8,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,40,1,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,404,2,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,904,27,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,12404,11,NBD
PARTIDO NACIONAL,CO,,NBD,"GANDINI ASTESIANO, Jorge Osvaldo",,132,2,NBD
PARTIDO NACIONAL,CO,,NBD,"RAFFO DEGEROMINI, Maria Laura",,5,1,NBD
PARTIDO NACIONAL,CO,,NBD,"RAFFO DEGEROMINI, Maria Laura",,36,5,NBD
PARTIDO NACIONAL,CO,,NBD,"RAFFO DEGEROMINI, Maria Laura",,38,1,NBD
PARTIDO NACIONAL,CO,,NBD,"RAFFO DEGEROMINI, Maria Laura",,71,1,NBD
PARTIDO NACIONAL,CO,,NBD,"RAFFO DEGEROMINI, Maria Laura",,112,1,NBD
FRENTE AMPLIO,CO,,NBD,"COSSE GARRIDO, Ana Carolina",,1001,3,NBD
FRENTE AMPLIO,CO,,NBD,"COSSE GARRIDO, Ana Carolina",,2040,2,NBD
FRENTE AMPLIO,CO,,NBD,"COSSE GARRIDO, Ana Carolina",,3311,1,NBD
FRENTE AMPLIO,CO,,NBD,"ORSI MARTINEZ, Yamandu Ramon",,46,3,NBD
FRENTE AMPLIO,CO,,NBD,"ORSI MARTINEZ, Yamandu Ramon",,76,1,NBD
FRENTE AMPLIO,CO,,NBD,"ORSI MARTINEZ, Yamandu Ramon",,502,1,NBD
FRENTE AMPLIO,CO,,NBD,"ORSI MARTINEZ, Yamandu Ramon",,609,7,NBD
FRENTE AMPLIO,CO,,NBD,"ORSI MARTINEZ, Yamandu Ramon",,711,1,NBD
FRENTE AMPLIO,CO,,NBD,"ORSI MARTINEZ, Yamandu Ramon",,9949,2,NBD
PARTIDO COLORADO,CO,,NBD,"GURMENDEZ ARMAND UGON, Gabriel",,15,1,NBD
PARTIDO COLORADO,CO,,NBD,"OJEDA SPITZ, Andres",,25,2,NBD
PARTIDO COLORADO,CO,,NBD,"OJEDA SPITZ, Andres",,1525,1,NBD
PARTIDO COLORADO,CO,,NBD,"SILVA GARCIA, Robert",,600,1,NBD
PARTIDO INDEPENDIENTE,CO,,NBD,"MIERES GOMEZ, Pablo Andres",,909,1,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,4,5,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,28,6,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,40,3,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,404,2,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,904,15,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,12404,4,NBD
PARTIDO NACIONAL,CO,,NBD,"GANDINI ASTESIANO, Jorge Osvaldo",,132,1,NBD
PARTIDO NACIONAL,CO,,NBD,"GANDINI ASTESIANO, Jorge Osvaldo",,1212,1,NBD
PARTIDO NACIONAL,CO,,NBD,"RAFFO DEGEROMINI, Maria Laura",,36,18,NBD
PARTIDO NACIONAL,CO,,NBD,"RAFFO DEGEROMINI, Maria Laura",,112,1,NBD
PARTIDO NACIONAL,CO,,NBD,"RAFFO DEGEROMINI, Maria Laura",,2004,1,NBD
PARTIDO NACIONAL,CO,,NBD,"RAFFO DEGEROMINI, Maria Laura",,71504,1,NBD
CABILDO ABIERTO,CO,,NBD,"MANINI STRATTA, Guido",,4400,1,NBD
FRENTE AMPLIO,CO,,NBD,"COSSE GARRIDO, Ana Carolina",,817,1,NBD
FRENTE AMPLIO,CO,,NBD,"COSSE GARRIDO, Ana Carolina",,1001,2,NBD
FRENTE AMPLIO,CO,,NBD,"COSSE GARRIDO, Ana Carolina",,1303,1,NBD
FRENTE AMPLIO,CO,,NBD,"COSSE GARRIDO, Ana Carolina",,2040,2,NBD
FRENTE AMPLIO,CO,,NBD,"COSSE GARRIDO, Ana Carolina",,5005,1,NBD
FRENTE AMPLIO,CO,,NBD,"COSSE GARRIDO, Ana Carolina",,8008,2,NBD
FRENTE AMPLIO,CO,,NBD,"ORSI MARTINEZ, Yamandu Ramon",,46,1,NBD
FRENTE AMPLIO,CO,,NBD,"ORSI MARTINEZ, Yamandu Ramon",,95,1,NBD
FRENTE AMPLIO,CO,,NBD,"ORSI MARTINEZ, Yamandu Ramon",,502,2,NBD
FRENTE AMPLIO,CO,,NBD,"ORSI MARTINEZ, Yamandu Ramon",,609,13,NBD
PARTIDO COLORADO,CO,,NBD,"GURMENDEZ ARMAND UGON, Gabriel",,15,1,NBD
PARTIDO COLORADO,CO,,NBD,"SILVA GARCIA, Robert",,600,2,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,4,1,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,28,4,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,40,6,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,404,2,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,904,14,NBD
PARTIDO NACIONAL,CO,,NBD,"DELGADO CERETTA, Alvaro Luis",,12404,5,NBD
PARTIDO NACIONAL,CO,,NBD,"GANDINI ASTESIANO, Jorge Osvaldo",,132,2,NBD
PARTIDO NACIONAL,CO,,NBD,"RAFFO DEGEROMINI, Maria Laura",,5,1,NBD
PARTIDO NACIONAL,CO,,NBD,"RAFFO DEGEROMINI, Maria Laura",,36,7,NBD
PARTIDO NACIONAL,CO,,NBD,"RAFFO DEGEROMINI, Maria Laura",,112,1,NBD
PARTIDO NACIONAL,CO,,NBD,"RAFFO DEGEROMINI, Maria Laura",,2004,1,NBD
PARTIDO NACIONAL,CO,,NBD,"RAFFO DEGEROMINI, Maria Laura",,71028,1,NBD
FRENTE AMPLIO,CO,,NBD,"COSSE GARRIDO, Ana Carolina",,90,2,NBD
FRENTE AMPLIO,CO,,NBD,"COSSE GARRIDO, Ana Carolina",,545,1,NBD
FRENTE AMPLIO,CO,,NBD,"COSSE GARRIDO, Ana Carolina",,1001,1,NBD
FRENTE AMPLIO,CO,,NBD,"COSSE GARRIDO, Ana Carolina",,1358,1,NBD
FRENTE AMPLIO,CO,,NBD,"COSSE GARRIDO, Ana Carolina",,800440,1,NBD
FRENTE AMPLIO,CO,,NBD,"ORSI MARTINEZ, Yamandu Ramon",,9,1,NBD
FRENTE AMPLIO,CO,,NBD,"ORSI MARTINEZ, Yamandu Ramon",,46,4,NBD
